ID,Sorszam,IzometrialapID,Izometria,Lap,Suly,DN,Tipus,Munkaora,Datum,Elkeszult %,Elkeszult munkaora,Kategoria,Kulso atmero,Falvastagsag,Elkeszitette,Nyomasfokozat,Hossz,Elkeszult,CsovezetekID
omcmfzxc,2,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
awnqmrvu,3,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
1w526wss,4,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
860avu3j,5,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
58ssmquk,6,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
2bxov69t,7,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
wlj3jhs1,8,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
v1min0bl,9,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
v2082tfv,10,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
dvus7dlp,11,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
syw4jxwz,12,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
aqatrw65,13,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
umx8f25y,14,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
sg976b5s,15,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
gop5br02,16,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
2cfsipw4,17,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
bd3y3qze,18,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
rnvtw7pr,19,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
xnzxg8jh,20,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
33v7vmfv,21,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
hecaqc9d,22,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
tjje8cce,23,fxj3k3h5,P200007-100-EMPDIO-0042,2,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
ojp6if9w,1,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
pshhd5ux,2,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
kjorilj8,3,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
pjr45ut5,4,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
v7sd4xev,5,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
8lsrr9zx,6,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
5596mro9,7,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
hfu8f9jf,8,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
y01dty28,9,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
33gamqta,10,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
vd5w98n3,11,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
ivyboh6x,12,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
pv3zeneo,13,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
52q75pyg,14,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
7irolkop,15,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
8p6ruj6x,16,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
hpvnn1b7,17,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
qlileer4,18,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
q394sx0y,19,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
oixvz79y,20,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
n4gsv65v,21,lberpeex,P200007-100-EMPDIO-0042,3,,,"Weldolet, nipli",2.6013,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
y4zedhvo,22,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
k68jlirw,23,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
232vf2rv,24,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
oxol7ibw,25,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
o4lxb9g8,26,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,1.1554,,0.0,0.0,Hegesztes,60.3,5.54,,,,,
6fh7vo8p,27,lberpeex,P200007-100-EMPDIO-0042,3,,,"Weldolet, nipli",3.557816667,,0.0,0.0,Hegesztes,88.9,5.49,,,,,
qt6xlrzb,28,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,0.7511176471,,0.0,0.0,Hegesztes,33.4,4.55,,,,,
vzwtrl2p,29,lberpeex,P200007-100-EMPDIO-0042,3,,,Körvarrat,0.7511176471,,0.0,0.0,Hegesztes,33.4,4.55,,,,,
xv9upjin,1,j7evq3yc,P200007-100-EMPDIO-0043,1,,,"Weldolet, nipli",3.678,,0.0,0.0,Hegesztes,114.3,3.6,,,,,
ay3zzmbc,2,j7evq3yc,P200007-100-EMPDIO-0043,1,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
v8fv7h9h,3,j7evq3yc,P200007-100-EMPDIO-0043,1,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
kjewetcg,4,j7evq3yc,P200007-100-EMPDIO-0043,1,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
uoise4yo,5,j7evq3yc,P200007-100-EMPDIO-0043,1,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
6jph28rv,6,j7evq3yc,P200007-100-EMPDIO-0043,1,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
dqb5buqo,7,j7evq3yc,P200007-100-EMPDIO-0043,1,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
nvarzzt0,8,j7evq3yc,P200007-100-EMPDIO-0043,1,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
1bvwnwe3,9,j7evq3yc,P200007-100-EMPDIO-0043,1,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
lrggosq0,10,j7evq3yc,P200007-100-EMPDIO-0043,1,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
uvglrjob,11,j7evq3yc,P200007-100-EMPDIO-0043,1,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
gckqasv2,12,j7evq3yc,P200007-100-EMPDIO-0043,1,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
or44nf59,13,j7evq3yc,P200007-100-EMPDIO-0043,1,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
fsabjlmp,1,xvzikn5o,P200007-100-EMPDIO-0043,2,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
tk66q11x,2,xvzikn5o,P200007-100-EMPDIO-0043,2,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
jr4e4phy,3,xvzikn5o,P200007-100-EMPDIO-0043,2,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
xb3cx9ob,4,xvzikn5o,P200007-100-EMPDIO-0043,2,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
lnodir7r,5,xvzikn5o,P200007-100-EMPDIO-0043,2,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
103uzpym,6,xvzikn5o,P200007-100-EMPDIO-0043,2,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
lo6tj3og,7,xvzikn5o,P200007-100-EMPDIO-0043,2,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
widggevh,8,xvzikn5o,P200007-100-EMPDIO-0043,2,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
v1l0v5si,9,xvzikn5o,P200007-100-EMPDIO-0043,2,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
a2o2uson,10,xvzikn5o,P200007-100-EMPDIO-0043,2,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
dlntfah5,11,xvzikn5o,P200007-100-EMPDIO-0043,2,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
gvz63bqq,1,oaatghfr,P200007-100-EMPDIO-0043,3,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
d8a0j2zl,2,oaatghfr,P200007-100-EMPDIO-0043,3,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
n7lg2l0w,3,oaatghfr,P200007-100-EMPDIO-0043,3,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
v15n3f30,4,oaatghfr,P200007-100-EMPDIO-0043,3,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
9xu1cibm,5,oaatghfr,P200007-100-EMPDIO-0043,3,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
m1o0npio,6,oaatghfr,P200007-100-EMPDIO-0043,3,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
gw6u6mwf,7,oaatghfr,P200007-100-EMPDIO-0043,3,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
2ayq5jos,8,oaatghfr,P200007-100-EMPDIO-0043,3,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
098ue9zy,9,oaatghfr,P200007-100-EMPDIO-0043,3,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
m27t7eh2,10,oaatghfr,P200007-100-EMPDIO-0043,3,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
yoq2cfv5,11,oaatghfr,P200007-100-EMPDIO-0043,3,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
0vqc9igz,12,oaatghfr,P200007-100-EMPDIO-0043,3,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
6vij5uc7,13,oaatghfr,P200007-100-EMPDIO-0043,3,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
x926b3us,1,xen4rdvt,P200007-100-EMPDIO-0043,4,,,Körvarrat,0.719,,0.0,0.0,Hegesztes,33.7,2.6,,,,,
2x7530b5,2,xen4rdvt,P200007-100-EMPDIO-0043,4,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
3ssrzi50,3,xen4rdvt,P200007-100-EMPDIO-0043,4,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
2unmtq9a,4,xen4rdvt,P200007-100-EMPDIO-0043,4,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
bi59rhsl,5,xen4rdvt,P200007-100-EMPDIO-0043,4,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
4t9e7o8n,6,xen4rdvt,P200007-100-EMPDIO-0043,4,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
m6c3f28n,7,xen4rdvt,P200007-100-EMPDIO-0043,4,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
q3i3moht,8,xen4rdvt,P200007-100-EMPDIO-0043,4,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
hjttir1d,9,xen4rdvt,P200007-100-EMPDIO-0043,4,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
7q4hgg55,10,xen4rdvt,P200007-100-EMPDIO-0043,4,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
ujgvwd90,11,xen4rdvt,P200007-100-EMPDIO-0043,4,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
eh0ipzel,12,xen4rdvt,P200007-100-EMPDIO-0043,4,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
ca8cqj93,13,xen4rdvt,P200007-100-EMPDIO-0043,4,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
9yn245bt,14,xen4rdvt,P200007-100-EMPDIO-0043,4,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
77xy2gmq,15,xen4rdvt,P200007-100-EMPDIO-0043,4,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
dbf9k9en,16,xen4rdvt,P200007-100-EMPDIO-0043,4,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
t6225xxv,17,xen4rdvt,P200007-100-EMPDIO-0043,4,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
z3t12d53,18,xen4rdvt,P200007-100-EMPDIO-0043,4,,,Körvarrat,0.563,,0.0,0.0,Hegesztes,21.3,2.0,,,,,
je0bn8m2,1,7idtaouh,P200007-100-EMPDIO-0044,1,,,Körvarrat,3.788,,0.0,0.0,Hegesztes,273.0,3.6,,,,,
fpk24z9i,2,7idtaouh,P200007-100-EMPDIO-0044,1,,,Körvarrat,3.788,,0.0,0.0,Hegesztes,273.0,3.6,,,,,
m4fh4012,3,7idtaouh,P200007-100-EMPDIO-0044,1,,,Körvarrat,3.788,,0.0,0.0,Hegesztes,273.0,3.6,,,,,
seep8d9p,4,7idtaouh,P200007-100-EMPDIO-0044,1,,,Körvarrat,4.67,,0.0,0.0,Hegesztes,323.9,4.5,,,,,
ysg7xxum,5,7idtaouh,P200007-100-EMPDIO-0044,1,,,Körvarrat,4.67,,0.0,0.0,Hegesztes,323.9,4.5,,,,,
sqljahty,6,7idtaouh,P200007-100-EMPDIO-0044,1,,,Körvarrat,4.67,,0.0,0.0,Hegesztes,323.9,4.5,,,,,
w7lxxz49,7,7idtaouh,P200007-100-EMPDIO-0044,1,,,Körvarrat,4.67,,0.0,0.0,Hegesztes,323.9,4.5,,,,,
jp9pq3zm,1,09a7zimb,P200007-100-EMPDIO-0045,1,,,Körvarrat,3.788,,0.0,0.0,Hegesztes,273.0,3.6,,,,,
o6m6pa58,2,09a7zimb,P200007-100-EMPDIO-0045,1,,,Körvarrat,3.788,,0.0,0.0,Hegesztes,273.0,3.6,,,,,
spk21exg,3,09a7zimb,P200007-100-EMPDIO-0045,1,,,Körvarrat,3.788,,0.0,0.0,Hegesztes,273.0,3.6,,,,,
87ignzvc,4,09a7zimb,P200007-100-EMPDIO-0045,1,,,Körvarrat,4.67,,0.0,0.0,Hegesztes,323.9,4.5,,,,,
9pua5wwy,K1,5d2mmck7,P200007-100-EMPDIO-0006,1,,50.0,PN64-160,0.9867,,0.0,0.0,Karimaszereles,,,,63.0,,,
olg733k5,K1,f74ktk77,P200007-100-EMPDIO-0006,3,,25.0,PN64-160,0.8086,,0.0,0.0,Karimaszereles,,,,100.0,,,
e9kgotfk,K1,t7i7t37p,P200007-100-EMPDIO-0006,7,,25.0,PN64-160,0.8086,,0.0,0.0,Karimaszereles,,,,100.0,,,
59jlg4ie,K2,t7i7t37p,P200007-100-EMPDIO-0006,7,,25.0,PN64-160,0.8086,,0.0,0.0,Karimaszereles,,,,100.0,,,
kcjojjbu,K2,t7i7t37p,P200007-100-EMPDIO-0006,7,,25.0,PN64-160,0.8086,,0.0,0.0,Karimaszereles,,,,100.0,,,
ljr72wwq,K1,krouag3u,P200007-030-EMPDIO-0001,1,,40.0,PN10-40,0.7293,,0.0,0.0,Karimaszereles,,,,40.0,,,
y4q8yhbq,K2,krouag3u,P200007-030-EMPDIO-0001,1,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
pdgayfho,K3,krouag3u,P200007-030-EMPDIO-0001,1,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
y4feb22c,K4,krouag3u,P200007-030-EMPDIO-0001,1,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
5xkujdap,K1,qxx8zble,P200007-030-EMPDIO-0001,2,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
8dt8454p,K2,qxx8zble,P200007-030-EMPDIO-0001,2,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
oauwu4jb,K1,59sevxse,P200007-030-EMPDIO-0001,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
2z8impmj,K2,59sevxse,P200007-030-EMPDIO-0001,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
lhaihwaa,K3,59sevxse,P200007-030-EMPDIO-0001,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
jc3k9x8o,K4,59sevxse,P200007-030-EMPDIO-0001,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
tmhi5oqv,K5,59sevxse,P200007-030-EMPDIO-0001,3,,25.0,Összeépített vakperem - PN10-40,0.7774,,0.0,0.0,Karimaszereles,,,,40.0,,,
41slei6n,K6,59sevxse,P200007-030-EMPDIO-0001,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
fdlefp2m,K7,59sevxse,P200007-030-EMPDIO-0001,3,,25.0,Összeépített vakperem - PN10-40,0.7774,,0.0,0.0,Karimaszereles,,,,40.0,,,
0z7wmt95,K8,59sevxse,P200007-030-EMPDIO-0001,3,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
v99ojdns,K1,0fmqtmlq,P200007-030-EMPDIO-0001,4,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
jszdoo0k,K2,0fmqtmlq,P200007-030-EMPDIO-0001,4,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
f1b8fhqy,K3,0fmqtmlq,P200007-030-EMPDIO-0001,4,,50.0,Összeépített vakperem - PN10-40,0.9464,,0.0,0.0,Karimaszereles,,,,40.0,,,
3nyx4y0q,K4,0fmqtmlq,P200007-030-EMPDIO-0001,4,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
xv6pmpp8,K5,0fmqtmlq,P200007-030-EMPDIO-0001,4,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
55wje2ty,K6,0fmqtmlq,P200007-030-EMPDIO-0001,4,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
v4qcwf2v,K1,ji3knp0z,P200007-030-EMPDIO-0001,5,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
00mavgur,K2,ji3knp0z,P200007-030-EMPDIO-0001,5,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
uukzc0xb,K3,ji3knp0z,P200007-030-EMPDIO-0001,5,,25.0,PN10-40,0.6474,,0.0,0.0,Karimaszereles,,,,40.0,,,
6e3wdnqw,K4,ji3knp0z,P200007-030-EMPDIO-0001,5,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
dw3l3ba5,K1,s13gu8i4,P200007-030-EMPDIO-0001,6,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
2acpyw6y,K2,s13gu8i4,P200007-030-EMPDIO-0001,6,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
z86xy4kw,K1,y7evpjds,P200007-030-EMPDIO-0002,1,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
3sqigxbc,K2,y7evpjds,P200007-030-EMPDIO-0002,1,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
0syowyy6,K1,908zwnlp,P200007-030-EMPDIO-0002,2,,50.0,Összeépített vakperem - PN10-40,0.9464,,0.0,0.0,Karimaszereles,,,,40.0,,,
8jo0aajg,K2,908zwnlp,P200007-030-EMPDIO-0002,2,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
o8x5a8yi,K1,8o4q14u8,P200007-030-EMPDIO-0002,3,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
kjboasou,K2,8o4q14u8,P200007-030-EMPDIO-0002,3,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
zhl4n7hp,K3,8o4q14u8,P200007-030-EMPDIO-0002,3,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
r8unku7f,K4,8o4q14u8,P200007-030-EMPDIO-0002,3,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
3b7l7mp8,K5,8o4q14u8,P200007-030-EMPDIO-0002,3,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
mt1d0fw5,K6,8o4q14u8,P200007-030-EMPDIO-0002,3,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
kos3hfzx,K7,8o4q14u8,P200007-030-EMPDIO-0002,3,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,40.0,,,
e3u7o07z,K1,ou6bzytl,P200007-030-EMPDIO-0003,1,,200.0,PN10-40,2.0007,,0.0,0.0,Karimaszereles,,,,25.0,,,
8rnr11tl,K2,ou6bzytl,P200007-030-EMPDIO-0003,1,,200.0,PN10-40,2.0007,,0.0,0.0,Karimaszereles,,,,25.0,,,
sfv83w5x,K3,ou6bzytl,P200007-030-EMPDIO-0003,1,,200.0,PN10-40,2.0007,,0.0,0.0,Karimaszereles,,,,25.0,,,
d6wisq2r,K1,agnt5ng3,P200007-030-EMPDIO-0003,2,,200.0,PN10-40,2.0007,,0.0,0.0,Karimaszereles,,,,25.0,,,
fi329q35,K2,agnt5ng3,P200007-030-EMPDIO-0003,2,,200.0,PN10-40,2.0007,,0.0,0.0,Karimaszereles,,,,25.0,,,
of2dko9l,K3,agnt5ng3,P200007-030-EMPDIO-0003,2,,200.0,PN10-40,2.0007,,0.0,0.0,Karimaszereles,,,,25.0,,,
akntjawl,K4,agnt5ng3,P200007-030-EMPDIO-0003,2,,200.0,PN10-40,2.0007,,0.0,0.0,Karimaszereles,,,,25.0,,,
v05fukdw,K5,agnt5ng3,P200007-030-EMPDIO-0003,2,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,25.0,,,
lyzhe5lf,K6,agnt5ng3,P200007-030-EMPDIO-0003,2,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,25.0,,,
rqriurjt,K7,agnt5ng3,P200007-030-EMPDIO-0003,2,,50.0,PN10-40,0.7891,,0.0,0.0,Karimaszereles,,,,25.0,,,
4c2ewb5e,K1,g8kctac3,P200007-030-EMPDIO-0004,1,,250.0,PN10-40,2.4895,,0.0,0.0,Karimaszereles,,,,25.0,,,
y9295qko,K2,g8kctac3,P200007-030-EMPDIO-0004,1,,250.0,PN10-40,2.4895,,0.0,0.0,Karimaszereles,,,,25.0,,,
ur60y0fo,K3,g8kctac3,P200007-030-EMPDIO-0004,1,,200.0,PN10-40,2.0007,,0.0,0.0,Karimaszereles,,,,25.0,,,
t64cyoeu,K4,g8kctac3,P200007-030-EMPDIO-0004,1,,200.0,PN10-40,2.0007,,0.0,0.0,Karimaszereles,,,,25.0,,,
boh5krhr,K1,9948xstg,P200007-050-EMPDIO-0001,1,,80.0,PN10-40,0.9906,,0.0,0.0,Karimaszereles,,,,40.0,,,
pmc33qh1,K2,9948xstg,P200007-050-EMPDIO-0001,1,,80.0,PN10-40,0.9906,,0.0,0.0,Karimaszereles,,,,40.0,,,
2upd90og,K3,9948xstg,P200007-050-EMPDIO-0001,1,,80.0,Összeépített vakperem - PN10-40,1.1882,,0.0,0.0,Karimaszereles,,,,40.0,,,
